aum_id,month_end,aum_amount
AUM_A038_PER202602,2026-02-28,41110000.0
AUM_A039_PER202602,2026-02-28,41960000.0
AUM_A040_PER202602,2026-02-28,42810000.0
AUM_A041_PER202602,2026-02-28,43660000.0
AUM_A042_PER202602,2026-02-28,44510000.0
AUM_A043_PER202602,2026-02-28,45360000.0
AUM_A044_PER202602,2026-02-28,46210000.0
AUM_A045_PER202602,2026-02-28,47060000.0
AUM_A046_PER202602,2026-02-28,47910000.0
AUM_A047_PER202602,2026-02-28,48760000.0
AUM_A048_PER202602,2026-02-28,49610000.0
AUM_A049_PER202602,2026-02-28,50460000.0
AUM_A050_PER202602,2026-02-28,51310000.0
AUM_A051_PER202602,2026-02-28,52014200.0
AUM_A052_PER202602,2026-02-28,52864200.0
AUM_A053_PER202602,2026-02-28,53714200.0
AUM_A054_PER202602,2026-02-28,54564200.0
AUM_A055_PER202602,2026-02-28,55414200.0
AUM_A056_PER202602,2026-02-28,56264200.0
AUM_A057_PER202602,2026-02-28,57114200.0
AUM_A058_PER202602,2026-02-28,57964200.0
AUM_A059_PER202602,2026-02-28,58814200.0
AUM_A060_PER202602,2026-02-28,59664200.0
AUM_A001_PER202603,2026-03-31,9858900.0
AUM_A002_PER202603,2026-03-31,10708900.0
AUM_A003_PER202603,2026-03-31,11558900.0
AUM_A004_PER202603,2026-03-31,12408900.0
AUM_A005_PER202603,2026-03-31,13258900.0
AUM_A006_PER202603,2026-03-31,14108900.0
AUM_A007_PER202603,2026-03-31,14958900.0
AUM_A008_PER202603,2026-03-31,15808900.0
AUM_A009_PER202603,2026-03-31,16658900.0
AUM_A010_PER202603,2026-03-31,17508900.0
AUM_A011_PER202603,2026-03-31,18205000.0
AUM_A012_PER202603,2026-03-31,19055000.0
AUM_A013_PER202603,2026-03-31,19905000.0
AUM_A014_PER202603,2026-03-31,20755000.0
AUM_A015_PER202603,2026-03-31,21605000.0
AUM_A016_PER202603,2026-03-31,22455000.0
AUM_A017_PER202603,2026-03-31,23305000.0
AUM_A018_PER202603,2026-03-31,24155000.0
AUM_A019_PER202603,2026-03-31,25005000.0
AUM_A020_PER202603,2026-03-31,25855000.0
AUM_A021_PER202603,2026-03-31,26705000.0
AUM_A022_PER202603,2026-03-31,27555000.0
AUM_A023_PER202603,2026-03-31,28405000.0
AUM_A024_PER202603,2026-03-31,29255000.0
AUM_A025_PER202603,2026-03-31,30105000.0
AUM_A026_PER202603,2026-03-31,30955000.0
AUM_A027_PER202603,2026-03-31,31805000.0
AUM_A028_PER202603,2026-03-31,32655000.0
AUM_A029_PER202603,2026-03-31,33505000.0
AUM_A030_PER202603,2026-03-31,34355000.0
AUM_A031_PER202603,2026-03-31,35205000.0
AUM_A032_PER202603,2026-03-31,36055000.0
AUM_A033_PER202603,2026-03-31,36905000.0
AUM_A034_PER202603,2026-03-31,37755000.0
AUM_A035_PER202603,2026-03-31,38605000.0
AUM_A036_PER202603,2026-03-31,39455000.0
AUM_A037_PER202603,2026-03-31,40305000.0
AUM_A038_PER202603,2026-03-31,41155000.0
AUM_A039_PER202603,2026-03-31,42005000.0
AUM_A040_PER202603,2026-03-31,42855000.0
AUM_A041_PER202603,2026-03-31,43705000.0
AUM_A042_PER202603,2026-03-31,44555000.0
AUM_A043_PER202603,2026-03-31,45405000.0
AUM_A044_PER202603,2026-03-31,46255000.0
AUM_A045_PER202603,2026-03-31,47105000.0
AUM_A046_PER202603,2026-03-31,47955000.0
AUM_A047_PER202603,2026-03-31,48805000.0
AUM_A048_PER202603,2026-03-31,49655000.0
AUM_A049_PER202603,2026-03-31,50505000.0
AUM_A050_PER202603,2026-03-31,51355000.0
AUM_A051_PER202603,2026-03-31,52051100.0
AUM_A052_PER202603,2026-03-31,52901100.0
AUM_A053_PER202603,2026-03-31,53751100.0
AUM_A054_PER202603,2026-03-31,54601100.0
AUM_A055_PER202603,2026-03-31,55451100.0
AUM_A056_PER202603,2026-03-31,56301100.0
AUM_A057_PER202603,2026-03-31,57151100.0
AUM_A058_PER202603,2026-03-31,58001100.0
AUM_A059_PER202603,2026-03-31,58851100.0
AUM_A060_PER202603,2026-03-31,59701100.0
AUM_A001_PER202604,2026-04-30,9912000.0
AUM_A002_PER202604,2026-04-30,10762000.0
AUM_A003_PER202604,2026-04-30,11612000.0
AUM_A004_PER202604,2026-04-30,12462000.0
AUM_A005_PER202604,2026-04-30,13312000.0
AUM_A006_PER202604,2026-04-30,14162000.0
AUM_A007_PER202604,2026-04-30,15012000.0
AUM_A008_PER202604,2026-04-30,15862000.0
AUM_A009_PER202604,2026-04-30,16712000.0
AUM_A010_PER202604,2026-04-30,17562000.0
AUM_A011_PER202604,2026-04-30,18250000.0
AUM_A012_PER202604,2026-04-30,19100000.0
AUM_A013_PER202604,2026-04-30,19950000.0
AUM_A014_PER202604,2026-04-30,20800000.0
AUM_A015_PER202604,2026-04-30,21650000.0
AUM_A016_PER202604,2026-04-30,22500000.0
AUM_A017_PER202604,2026-04-30,23350000.0
AUM_A018_PER202604,2026-04-30,24200000.0
AUM_A019_PER202604,2026-04-30,25050000.0
AUM_A020_PER202604,2026-04-30,25900000.0
AUM_A021_PER202604,2026-04-30,26750000.0
AUM_A022_PER202604,2026-04-30,27600000.0
AUM_A023_PER202604,2026-04-30,28450000.0
AUM_A024_PER202604,2026-04-30,29300000.0
AUM_A025_PER202604,2026-04-30,30150000.0
AUM_A026_PER202604,2026-04-30,31000000.0
AUM_A027_PER202604,2026-04-30,31850000.0
AUM_A028_PER202604,2026-04-30,32700000.0
AUM_A029_PER202604,2026-04-30,33550000.0
AUM_A030_PER202604,2026-04-30,34400000.0
AUM_A031_PER202604,2026-04-30,35250000.0
AUM_A032_PER202604,2026-04-30,36100000.0
AUM_A033_PER202604,2026-04-30,36950000.0
AUM_A034_PER202604,2026-04-30,37800000.0
AUM_A035_PER202604,2026-04-30,38650000.0
AUM_A036_PER202604,2026-04-30,39500000.0
AUM_A037_PER202604,2026-04-30,40350000.0
AUM_A038_PER202604,2026-04-30,41200000.0
AUM_A039_PER202604,2026-04-30,42050000.0
AUM_A040_PER202604,2026-04-30,42900000.0
AUM_A041_PER202604,2026-04-30,43750000.0
AUM_A042_PER202604,2026-04-30,44600000.0
AUM_A043_PER202604,2026-04-30,45450000.0
AUM_A044_PER202604,2026-04-30,46300000.0
AUM_A045_PER202604,2026-04-30,47150000.0
AUM_A046_PER202604,2026-04-30,48000000.0
AUM_A047_PER202604,2026-04-30,48850000.0
AUM_A048_PER202604,2026-04-30,49700000.0
AUM_A049_PER202604,2026-04-30,50550000.0
AUM_A050_PER202604,2026-04-30,51400000.0
AUM_A051_PER202604,2026-04-30,52088000.0
AUM_A052_PER202604,2026-04-30,52938000.0
AUM_A053_PER202604,2026-04-30,53788000.0
AUM_A054_PER202604,2026-04-30,54638000.0
AUM_A055_PER202604,2026-04-30,55488000.0
AUM_A056_PER202604,2026-04-30,56338000.0
AUM_A057_PER202604,2026-04-30,57188000.0
AUM_A058_PER202604,2026-04-30,58038000.0
AUM_A059_PER202604,2026-04-30,58888000.0
AUM_A060_PER202604,2026-04-30,59738000.0
AUM_A001_PER202605,2026-05-31,9965100.0
AUM_A002_PER202605,2026-05-31,10815100.0
AUM_A003_PER202605,2026-05-31,11665100.0
AUM_A004_PER202605,2026-05-31,12515100.0
AUM_A005_PER202605,2026-05-31,13365100.0
AUM_A006_PER202605,2026-05-31,14215100.0
AUM_A007_PER202605,2026-05-31,15065100.0
AUM_A008_PER202605,2026-05-31,15915100.0
AUM_A009_PER202605,2026-05-31,16765100.0
AUM_A010_PER202605,2026-05-31,17615100.0
AUM_A011_PER202605,2026-05-31,18295000.0
AUM_A012_PER202605,2026-05-31,19145000.0
AUM_A013_PER202605,2026-05-31,19995000.0
AUM_A014_PER202605,2026-05-31,20845000.0
AUM_A015_PER202605,2026-05-31,21695000.0
AUM_A016_PER202605,2026-05-31,22545000.0
AUM_A017_PER202605,2026-05-31,23395000.0
AUM_A018_PER202605,2026-05-31,24245000.0
AUM_A019_PER202605,2026-05-31,25095000.0
AUM_A020_PER202605,2026-05-31,25945000.0
AUM_A021_PER202605,2026-05-31,26795000.0
AUM_A022_PER202605,2026-05-31,27645000.0
AUM_A023_PER202605,2026-05-31,28495000.0
AUM_A024_PER202605,2026-05-31,29345000.0
AUM_A025_PER202605,2026-05-31,30195000.0
AUM_A026_PER202605,2026-05-31,31045000.0
AUM_A027_PER202605,2026-05-31,31895000.0
AUM_A028_PER202605,2026-05-31,32745000.0
AUM_A029_PER202605,2026-05-31,33595000.0
AUM_A030_PER202605,2026-05-31,34445000.0
AUM_A031_PER202605,2026-05-31,35295000.0
AUM_A032_PER202605,2026-05-31,36145000.0
AUM_A033_PER202605,2026-05-31,36995000.0
AUM_A034_PER202605,2026-05-31,37845000.0
AUM_A035_PER202605,2026-05-31,38695000.0
AUM_A036_PER202605,2026-05-31,39545000.0
AUM_A037_PER202605,2026-05-31,40395000.0
AUM_A038_PER202605,2026-05-31,41245000.0
AUM_A039_PER202605,2026-05-31,42095000.0
AUM_A040_PER202605,2026-05-31,42945000.0
AUM_A041_PER202605,2026-05-31,43795000.0
AUM_A042_PER202605,2026-05-31,44645000.0
AUM_A043_PER202605,2026-05-31,45495000.0
AUM_A044_PER202605,2026-05-31,46345000.0
AUM_A045_PER202605,2026-05-31,47195000.0
AUM_A046_PER202605,2026-05-31,48045000.0
AUM_A047_PER202605,2026-05-31,48895000.0
AUM_A048_PER202605,2026-05-31,49745000.0
AUM_A049_PER202605,2026-05-31,50595000.0
AUM_A050_PER202605,2026-05-31,51445000.0
AUM_A051_PER202605,2026-05-31,52124900.0
AUM_A052_PER202605,2026-05-31,52974900.0
AUM_A053_PER202605,2026-05-31,53824900.0
AUM_A054_PER202605,2026-05-31,54674900.0
AUM_A055_PER202605,2026-05-31,55524900.0
AUM_A056_PER202605,2026-05-31,56374900.0
AUM_A057_PER202605,2026-05-31,57224900.0
AUM_A058_PER202605,2026-05-31,58074900.0
AUM_A059_PER202605,2026-05-31,58924900.0
AUM_A060_PER202605,2026-05-31,59774900.0
AUM_A001_PER202606,2026-06-30,10018200.0
AUM_A002_PER202606,2026-06-30,10868200.0
AUM_A003_PER202606,2026-06-30,11718200.0
AUM_A004_PER202606,2026-06-30,12568200.0
AUM_A005_PER202606,2026-06-30,13418200.0
AUM_A006_PER202606,2026-06-30,14268200.0
AUM_A007_PER202606,2026-06-30,15118200.0
AUM_A008_PER202606,2026-06-30,15968200.0
AUM_A009_PER202606,2026-06-30,16818200.0
AUM_A010_PER202606,2026-06-30,17668200.0
AUM_A011_PER202606,2026-06-30,18340000.0
AUM_A012_PER202606,2026-06-30,19190000.0
AUM_A013_PER202606,2026-06-30,20040000.0
AUM_A014_PER202606,2026-06-30,20890000.0
AUM_A015_PER202606,2026-06-30,21740000.0
AUM_A016_PER202606,2026-06-30,22590000.0
AUM_A017_PER202606,2026-06-30,23440000.0
AUM_A018_PER202606,2026-06-30,24290000.0
AUM_A019_PER202606,2026-06-30,25140000.0
AUM_A020_PER202606,2026-06-30,25990000.0
AUM_A021_PER202606,2026-06-30,26840000.0
AUM_A022_PER202606,2026-06-30,27690000.0
AUM_A023_PER202606,2026-06-30,28540000.0
AUM_A024_PER202606,2026-06-30,29390000.0
AUM_A025_PER202606,2026-06-30,30240000.0
AUM_A026_PER202606,2026-06-30,31090000.0
AUM_A027_PER202606,2026-06-30,31940000.0
AUM_A028_PER202606,2026-06-30,32790000.0
AUM_A029_PER202606,2026-06-30,33640000.0
AUM_A030_PER202606,2026-06-30,34490000.0
AUM_A031_PER202606,2026-06-30,35340000.0
AUM_A032_PER202606,2026-06-30,36190000.0
AUM_A033_PER202606,2026-06-30,37040000.0
AUM_A034_PER202606,2026-06-30,37890000.0
AUM_A035_PER202606,2026-06-30,38740000.0
AUM_A036_PER202606,2026-06-30,39590000.0
AUM_A037_PER202606,2026-06-30,40440000.0
AUM_A038_PER202606,2026-06-30,41290000.0
AUM_A039_PER202606,2026-06-30,42140000.0
AUM_A040_PER202606,2026-06-30,42990000.0
AUM_A041_PER202606,2026-06-30,43840000.0
AUM_A042_PER202606,2026-06-30,44690000.0
AUM_A043_PER202606,2026-06-30,45540000.0
AUM_A044_PER202606,2026-06-30,46390000.0
AUM_A045_PER202606,2026-06-30,47240000.0
AUM_A046_PER202606,2026-06-30,48090000.0
AUM_A047_PER202606,2026-06-30,48940000.0
AUM_A048_PER202606,2026-06-30,49790000.0
AUM_A049_PER202606,2026-06-30,50640000.0
AUM_A050_PER202606,2026-06-30,51490000.0
AUM_A051_PER202606,2026-06-30,52161800.0
AUM_A052_PER202606,2026-06-30,53011800.0
AUM_A053_PER202606,2026-06-30,53861800.0
AUM_A054_PER202606,2026-06-30,54711800.0
AUM_A055_PER202606,2026-06-30,55561800.0
AUM_A056_PER202606,2026-06-30,56411800.0
AUM_A057_PER202606,2026-06-30,57261800.0
AUM_A058_PER202606,2026-06-30,58111800.0
AUM_A059_PER202606,2026-06-30,58961800.0
AUM_A060_PER202606,2026-06-30,59811800.0
AUM_A001_PER202607,2026-07-31,10071300.0
AUM_A002_PER202607,2026-07-31,10921300.0
AUM_A003_PER202607,2026-07-31,11771300.0
AUM_A004_PER202607,2026-07-31,12621300.0
AUM_A005_PER202607,2026-07-31,13471300.0
AUM_A006_PER202607,2026-07-31,14321300.0
AUM_A007_PER202607,2026-07-31,15171300.0
AUM_A008_PER202607,2026-07-31,16021300.0
AUM_A009_PER202607,2026-07-31,16871300.0
AUM_A010_PER202607,2026-07-31,17721300.0
AUM_A011_PER202607,2026-07-31,18385000.0
AUM_A012_PER202607,2026-07-31,19235000.0
AUM_A013_PER202607,2026-07-31,20085000.0
AUM_A014_PER202607,2026-07-31,20935000.0
AUM_A015_PER202607,2026-07-31,21785000.0
AUM_A016_PER202607,2026-07-31,22635000.0
AUM_A017_PER202607,2026-07-31,23485000.0
AUM_A018_PER202607,2026-07-31,24335000.0
AUM_A019_PER202607,2026-07-31,25185000.0
AUM_A020_PER202607,2026-07-31,26035000.0
AUM_A021_PER202607,2026-07-31,26885000.0
AUM_A022_PER202607,2026-07-31,27735000.0
AUM_A023_PER202607,2026-07-31,28585000.0
AUM_A024_PER202607,2026-07-31,29435000.0
AUM_A025_PER202607,2026-07-31,30285000.0
AUM_A026_PER202607,2026-07-31,31135000.0
AUM_A027_PER202607,2026-07-31,31985000.0
AUM_A028_PER202607,2026-07-31,32835000.0
AUM_A029_PER202607,2026-07-31,33685000.0
AUM_A030_PER202607,2026-07-31,34535000.0
AUM_A031_PER202607,2026-07-31,35385000.0
AUM_A032_PER202607,2026-07-31,36235000.0
AUM_A033_PER202607,2026-07-31,37085000.0
AUM_A034_PER202607,2026-07-31,37935000.0
AUM_A035_PER202607,2026-07-31,38785000.0
AUM_A036_PER202607,2026-07-31,39635000.0
AUM_A037_PER202607,2026-07-31,40485000.0
AUM_A038_PER202607,2026-07-31,41335000.0
AUM_A039_PER202607,2026-07-31,42185000.0
AUM_A040_PER202607,2026-07-31,43035000.0
AUM_A041_PER202607,2026-07-31,43885000.0
AUM_A042_PER202607,2026-07-31,44735000.0
AUM_A043_PER202607,2026-07-31,45585000.0
AUM_A044_PER202607,2026-07-31,46435000.0
AUM_A045_PER202607,2026-07-31,47285000.0
AUM_A046_PER202607,2026-07-31,48135000.0
AUM_A047_PER202607,2026-07-31,48985000.0
AUM_A048_PER202607,2026-07-31,49835000.0
AUM_A049_PER202607,2026-07-31,50685000.0
AUM_A050_PER202607,2026-07-31,51535000.0
AUM_A051_PER202607,2026-07-31,52198700.0
AUM_A052_PER202607,2026-07-31,53048700.0
AUM_A053_PER202607,2026-07-31,53898700.0
AUM_A054_PER202607,2026-07-31,54748700.0
AUM_A055_PER202607,2026-07-31,55598700.0
AUM_A056_PER202607,2026-07-31,56448700.0
AUM_A057_PER202607,2026-07-31,57298700.0
AUM_A058_PER202607,2026-07-31,58148700.0
AUM_A059_PER202607,2026-07-31,58998700.0
AUM_A060_PER202607,2026-07-31,59848700.0
