memory_id,memory_type,scope_type,scope_id,title,summary,facts_json,confidence,valid_from,valid_to,created_ts,source,status,advisor_id
MEM00000345,Advisor Memory,Advisor,ADV0087,Advisor Memory for ADV0087,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0087"", ""managed_revenue_pct"": 28.88, ""crm_activity_count"": 58}",0.8256,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0087
MEM00000346,Revenue Memory,Advisor,ADV0087,Revenue Memory for ADV0087,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0087"", ""managed_revenue_pct"": 28.88, ""crm_activity_count"": 58}",0.8726,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0087
MEM00000347,CRM Memory,Advisor,ADV0087,CRM Memory for ADV0087,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0087"", ""managed_revenue_pct"": 28.88, ""crm_activity_count"": 58}",0.9301,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0087
MEM00000348,Recommendation Memory,Advisor,ADV0087,Recommendation Memory for ADV0087,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0087"", ""managed_revenue_pct"": 28.88, ""crm_activity_count"": 58}",0.8503,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0087
MEM00000349,Advisor Memory,Advisor,ADV0088,Advisor Memory for ADV0088,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0088"", ""managed_revenue_pct"": 27.34, ""crm_activity_count"": 42}",0.8019,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0088
MEM00000350,Revenue Memory,Advisor,ADV0088,Revenue Memory for ADV0088,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0088"", ""managed_revenue_pct"": 27.34, ""crm_activity_count"": 42}",0.8747,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0088
MEM00000351,CRM Memory,Advisor,ADV0088,CRM Memory for ADV0088,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0088"", ""managed_revenue_pct"": 27.34, ""crm_activity_count"": 42}",0.7576,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0088
MEM00000352,Recommendation Memory,Advisor,ADV0088,Recommendation Memory for ADV0088,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0088"", ""managed_revenue_pct"": 27.34, ""crm_activity_count"": 42}",0.8524,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0088
MEM00000353,Advisor Memory,Advisor,ADV0089,Advisor Memory for ADV0089,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0089"", ""managed_revenue_pct"": 26.74, ""crm_activity_count"": 61}",0.9302,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0089
MEM00000354,Revenue Memory,Advisor,ADV0089,Revenue Memory for ADV0089,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0089"", ""managed_revenue_pct"": 26.74, ""crm_activity_count"": 61}",0.7143,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0089
MEM00000355,CRM Memory,Advisor,ADV0089,CRM Memory for ADV0089,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0089"", ""managed_revenue_pct"": 26.74, ""crm_activity_count"": 61}",0.8625,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0089
MEM00000356,Recommendation Memory,Advisor,ADV0089,Recommendation Memory for ADV0089,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0089"", ""managed_revenue_pct"": 26.74, ""crm_activity_count"": 61}",0.8689,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0089
MEM00000357,Advisor Memory,Advisor,ADV0090,Advisor Memory for ADV0090,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0090"", ""managed_revenue_pct"": 27.52, ""crm_activity_count"": 54}",0.9124,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0090
MEM00000358,Revenue Memory,Advisor,ADV0090,Revenue Memory for ADV0090,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0090"", ""managed_revenue_pct"": 27.52, ""crm_activity_count"": 54}",0.9277,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0090
MEM00000359,CRM Memory,Advisor,ADV0090,CRM Memory for ADV0090,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0090"", ""managed_revenue_pct"": 27.52, ""crm_activity_count"": 54}",0.9049,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0090
MEM00000360,Recommendation Memory,Advisor,ADV0090,Recommendation Memory for ADV0090,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0090"", ""managed_revenue_pct"": 27.52, ""crm_activity_count"": 54}",0.844,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0090
MEM00000361,Advisor Memory,Advisor,ADV0091,Advisor Memory for ADV0091,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0091"", ""managed_revenue_pct"": 30.38, ""crm_activity_count"": 47}",0.7533,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0091
MEM00000362,Revenue Memory,Advisor,ADV0091,Revenue Memory for ADV0091,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0091"", ""managed_revenue_pct"": 30.38, ""crm_activity_count"": 47}",0.7834,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0091
MEM00000363,CRM Memory,Advisor,ADV0091,CRM Memory for ADV0091,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0091"", ""managed_revenue_pct"": 30.38, ""crm_activity_count"": 47}",0.8967,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0091
MEM00000364,Recommendation Memory,Advisor,ADV0091,Recommendation Memory for ADV0091,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0091"", ""managed_revenue_pct"": 30.38, ""crm_activity_count"": 47}",0.8109,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0091
MEM00000365,Advisor Memory,Advisor,ADV0092,Advisor Memory for ADV0092,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0092"", ""managed_revenue_pct"": 27.13, ""crm_activity_count"": 68}",0.8132,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0092
MEM00000366,Revenue Memory,Advisor,ADV0092,Revenue Memory for ADV0092,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0092"", ""managed_revenue_pct"": 27.13, ""crm_activity_count"": 68}",0.8123,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0092
MEM00000367,CRM Memory,Advisor,ADV0092,CRM Memory for ADV0092,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0092"", ""managed_revenue_pct"": 27.13, ""crm_activity_count"": 68}",0.866,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0092
MEM00000368,Recommendation Memory,Advisor,ADV0092,Recommendation Memory for ADV0092,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0092"", ""managed_revenue_pct"": 27.13, ""crm_activity_count"": 68}",0.7433,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0092
MEM00000369,Advisor Memory,Advisor,ADV0093,Advisor Memory for ADV0093,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0093"", ""managed_revenue_pct"": 25.77, ""crm_activity_count"": 66}",0.8429,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0093
MEM00000370,Revenue Memory,Advisor,ADV0093,Revenue Memory for ADV0093,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0093"", ""managed_revenue_pct"": 25.77, ""crm_activity_count"": 66}",0.7378,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0093
MEM00000371,CRM Memory,Advisor,ADV0093,CRM Memory for ADV0093,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0093"", ""managed_revenue_pct"": 25.77, ""crm_activity_count"": 66}",0.9158,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0093
MEM00000372,Recommendation Memory,Advisor,ADV0093,Recommendation Memory for ADV0093,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0093"", ""managed_revenue_pct"": 25.77, ""crm_activity_count"": 66}",0.817,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0093
MEM00000373,Advisor Memory,Advisor,ADV0094,Advisor Memory for ADV0094,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0094"", ""managed_revenue_pct"": 25.11, ""crm_activity_count"": 70}",0.8381,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0094
MEM00000374,Revenue Memory,Advisor,ADV0094,Revenue Memory for ADV0094,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0094"", ""managed_revenue_pct"": 25.11, ""crm_activity_count"": 70}",0.7658,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0094
MEM00000375,CRM Memory,Advisor,ADV0094,CRM Memory for ADV0094,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0094"", ""managed_revenue_pct"": 25.11, ""crm_activity_count"": 70}",0.7795,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0094
MEM00000376,Recommendation Memory,Advisor,ADV0094,Recommendation Memory for ADV0094,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0094"", ""managed_revenue_pct"": 25.11, ""crm_activity_count"": 70}",0.8824,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0094
MEM00000377,Advisor Memory,Advisor,ADV0095,Advisor Memory for ADV0095,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0095"", ""managed_revenue_pct"": 28.37, ""crm_activity_count"": 68}",0.9053,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0095
MEM00000378,Revenue Memory,Advisor,ADV0095,Revenue Memory for ADV0095,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0095"", ""managed_revenue_pct"": 28.37, ""crm_activity_count"": 68}",0.928,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0095
MEM00000379,CRM Memory,Advisor,ADV0095,CRM Memory for ADV0095,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0095"", ""managed_revenue_pct"": 28.37, ""crm_activity_count"": 68}",0.9227,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0095
MEM00000380,Recommendation Memory,Advisor,ADV0095,Recommendation Memory for ADV0095,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0095"", ""managed_revenue_pct"": 28.37, ""crm_activity_count"": 68}",0.8425,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0095
MEM00000381,Advisor Memory,Advisor,ADV0096,Advisor Memory for ADV0096,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0096"", ""managed_revenue_pct"": 27.63, ""crm_activity_count"": 36}",0.7188,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0096
MEM00000382,Revenue Memory,Advisor,ADV0096,Revenue Memory for ADV0096,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0096"", ""managed_revenue_pct"": 27.63, ""crm_activity_count"": 36}",0.7096,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0096
MEM00000383,CRM Memory,Advisor,ADV0096,CRM Memory for ADV0096,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0096"", ""managed_revenue_pct"": 27.63, ""crm_activity_count"": 36}",0.7105,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0096
MEM00000384,Recommendation Memory,Advisor,ADV0096,Recommendation Memory for ADV0096,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0096"", ""managed_revenue_pct"": 27.63, ""crm_activity_count"": 36}",0.8071,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0096
MEM00000385,Advisor Memory,Advisor,ADV0097,Advisor Memory for ADV0097,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0097"", ""managed_revenue_pct"": 25.61, ""crm_activity_count"": 63}",0.9463,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0097
MEM00000386,Revenue Memory,Advisor,ADV0097,Revenue Memory for ADV0097,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0097"", ""managed_revenue_pct"": 25.61, ""crm_activity_count"": 63}",0.7754,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0097
MEM00000387,CRM Memory,Advisor,ADV0097,CRM Memory for ADV0097,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0097"", ""managed_revenue_pct"": 25.61, ""crm_activity_count"": 63}",0.8613,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0097
MEM00000388,Recommendation Memory,Advisor,ADV0097,Recommendation Memory for ADV0097,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0097"", ""managed_revenue_pct"": 25.61, ""crm_activity_count"": 63}",0.8959,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0097
MEM00000389,Advisor Memory,Advisor,ADV0098,Advisor Memory for ADV0098,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0098"", ""managed_revenue_pct"": 26.78, ""crm_activity_count"": 44}",0.8139,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0098
MEM00000390,Revenue Memory,Advisor,ADV0098,Revenue Memory for ADV0098,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0098"", ""managed_revenue_pct"": 26.78, ""crm_activity_count"": 44}",0.9233,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0098
MEM00000391,CRM Memory,Advisor,ADV0098,CRM Memory for ADV0098,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0098"", ""managed_revenue_pct"": 26.78, ""crm_activity_count"": 44}",0.918,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0098
MEM00000392,Recommendation Memory,Advisor,ADV0098,Recommendation Memory for ADV0098,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0098"", ""managed_revenue_pct"": 26.78, ""crm_activity_count"": 44}",0.9049,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0098
MEM00000393,Advisor Memory,Advisor,ADV0099,Advisor Memory for ADV0099,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0099"", ""managed_revenue_pct"": 27.87, ""crm_activity_count"": 37}",0.822,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0099
MEM00000394,Revenue Memory,Advisor,ADV0099,Revenue Memory for ADV0099,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0099"", ""managed_revenue_pct"": 27.87, ""crm_activity_count"": 37}",0.8846,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0099
MEM00000395,CRM Memory,Advisor,ADV0099,CRM Memory for ADV0099,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0099"", ""managed_revenue_pct"": 27.87, ""crm_activity_count"": 37}",0.8507,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0099
MEM00000396,Recommendation Memory,Advisor,ADV0099,Recommendation Memory for ADV0099,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0099"", ""managed_revenue_pct"": 27.87, ""crm_activity_count"": 37}",0.7711,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0099
MEM00000397,Advisor Memory,Advisor,ADV0100,Advisor Memory for ADV0100,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0100"", ""managed_revenue_pct"": 24.43, ""crm_activity_count"": 55}",0.8796,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0100
MEM00000398,Revenue Memory,Advisor,ADV0100,Revenue Memory for ADV0100,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0100"", ""managed_revenue_pct"": 24.43, ""crm_activity_count"": 55}",0.7132,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0100
MEM00000399,CRM Memory,Advisor,ADV0100,CRM Memory for ADV0100,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0100"", ""managed_revenue_pct"": 24.43, ""crm_activity_count"": 55}",0.7433,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0100
MEM00000400,Recommendation Memory,Advisor,ADV0100,Recommendation Memory for ADV0100,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0100"", ""managed_revenue_pct"": 24.43, ""crm_activity_count"": 55}",0.9112,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0100
MEM00000401,Advisor Memory,Advisor,ADV0101,Advisor Memory for ADV0101,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0101"", ""managed_revenue_pct"": 30.45, ""crm_activity_count"": 35}",0.9125,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0101
MEM00000402,Revenue Memory,Advisor,ADV0101,Revenue Memory for ADV0101,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0101"", ""managed_revenue_pct"": 30.45, ""crm_activity_count"": 35}",0.7154,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0101
MEM00000403,CRM Memory,Advisor,ADV0101,CRM Memory for ADV0101,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0101"", ""managed_revenue_pct"": 30.45, ""crm_activity_count"": 35}",0.8362,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0101
MEM00000404,Recommendation Memory,Advisor,ADV0101,Recommendation Memory for ADV0101,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0101"", ""managed_revenue_pct"": 30.45, ""crm_activity_count"": 35}",0.8818,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0101
MEM00000405,Advisor Memory,Advisor,ADV0102,Advisor Memory for ADV0102,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0102"", ""managed_revenue_pct"": 27.43, ""crm_activity_count"": 64}",0.9122,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0102
MEM00000406,Revenue Memory,Advisor,ADV0102,Revenue Memory for ADV0102,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0102"", ""managed_revenue_pct"": 27.43, ""crm_activity_count"": 64}",0.8593,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0102
MEM00000407,CRM Memory,Advisor,ADV0102,CRM Memory for ADV0102,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0102"", ""managed_revenue_pct"": 27.43, ""crm_activity_count"": 64}",0.9259,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0102
MEM00000408,Recommendation Memory,Advisor,ADV0102,Recommendation Memory for ADV0102,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0102"", ""managed_revenue_pct"": 27.43, ""crm_activity_count"": 64}",0.7199,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0102
MEM00000409,Advisor Memory,Advisor,ADV0103,Advisor Memory for ADV0103,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0103"", ""managed_revenue_pct"": 25.24, ""crm_activity_count"": 67}",0.8321,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0103
MEM00000410,Revenue Memory,Advisor,ADV0103,Revenue Memory for ADV0103,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0103"", ""managed_revenue_pct"": 25.24, ""crm_activity_count"": 67}",0.8268,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0103
MEM00000411,CRM Memory,Advisor,ADV0103,CRM Memory for ADV0103,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0103"", ""managed_revenue_pct"": 25.24, ""crm_activity_count"": 67}",0.8783,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0103
MEM00000412,Recommendation Memory,Advisor,ADV0103,Recommendation Memory for ADV0103,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0103"", ""managed_revenue_pct"": 25.24, ""crm_activity_count"": 67}",0.9193,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0103
MEM00000413,Advisor Memory,Advisor,ADV0104,Advisor Memory for ADV0104,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0104"", ""managed_revenue_pct"": 26.28, ""crm_activity_count"": 37}",0.8847,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0104
MEM00000414,Revenue Memory,Advisor,ADV0104,Revenue Memory for ADV0104,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0104"", ""managed_revenue_pct"": 26.28, ""crm_activity_count"": 37}",0.7493,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0104
MEM00000415,CRM Memory,Advisor,ADV0104,CRM Memory for ADV0104,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0104"", ""managed_revenue_pct"": 26.28, ""crm_activity_count"": 37}",0.7561,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0104
MEM00000416,Recommendation Memory,Advisor,ADV0104,Recommendation Memory for ADV0104,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0104"", ""managed_revenue_pct"": 26.28, ""crm_activity_count"": 37}",0.737,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0104
MEM00000417,Advisor Memory,Advisor,ADV0105,Advisor Memory for ADV0105,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0105"", ""managed_revenue_pct"": 30.39, ""crm_activity_count"": 38}",0.7697,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0105
MEM00000418,Revenue Memory,Advisor,ADV0105,Revenue Memory for ADV0105,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0105"", ""managed_revenue_pct"": 30.39, ""crm_activity_count"": 38}",0.8553,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0105
MEM00000419,CRM Memory,Advisor,ADV0105,CRM Memory for ADV0105,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0105"", ""managed_revenue_pct"": 30.39, ""crm_activity_count"": 38}",0.8251,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0105
MEM00000420,Recommendation Memory,Advisor,ADV0105,Recommendation Memory for ADV0105,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0105"", ""managed_revenue_pct"": 30.39, ""crm_activity_count"": 38}",0.9091,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0105
MEM00000421,Advisor Memory,Advisor,ADV0106,Advisor Memory for ADV0106,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0106"", ""managed_revenue_pct"": 29.03, ""crm_activity_count"": 35}",0.7212,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0106
MEM00000422,Revenue Memory,Advisor,ADV0106,Revenue Memory for ADV0106,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0106"", ""managed_revenue_pct"": 29.03, ""crm_activity_count"": 35}",0.865,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0106
MEM00000423,CRM Memory,Advisor,ADV0106,CRM Memory for ADV0106,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0106"", ""managed_revenue_pct"": 29.03, ""crm_activity_count"": 35}",0.9272,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0106
MEM00000424,Recommendation Memory,Advisor,ADV0106,Recommendation Memory for ADV0106,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0106"", ""managed_revenue_pct"": 29.03, ""crm_activity_count"": 35}",0.8354,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0106
MEM00000425,Advisor Memory,Advisor,ADV0107,Advisor Memory for ADV0107,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0107"", ""managed_revenue_pct"": 25.06, ""crm_activity_count"": 58}",0.8019,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0107
MEM00000426,Revenue Memory,Advisor,ADV0107,Revenue Memory for ADV0107,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0107"", ""managed_revenue_pct"": 25.06, ""crm_activity_count"": 58}",0.8706,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0107
